Train_Number,Source_Station,Destination_Station,Avg_Delay
19037,BDTS,GDA,14
19037,BDTS,DHD,19
19037,BDTS,MGN,21
19037,BDTS,BMI,28
19037,BDTS,RTM,16
19037,BDTS,KUH,19
19037,BDTS,NAD,12
19037,BDTS,MEP,14
19037,BDTS,VMA,16
19037,BDTS,CMU,19
19037,BDTS,SVA,21
19037,BDTS,SGZ,22
19037,BDTS,GOH,24
19037,BDTS,BWM,29
19037,BDTS,JHW,29
19037,BDTS,RMA,29
19037,BDTS,MKX,29
19037,BDTS,DKNT,28
19037,BDTS,KOTA,29
19037,BDTS,LKE,36
19037,BDTS,IDG,50
19037,BDTS,SWM,24
19037,BDTS,GGC,27
19037,BDTS,SMVJ,28
19037,BDTS,HAN,26
19037,BDTS,BXN,17
19037,BDTS,RBS,36
19037,BDTS,FTS,41
19037,BDTS,KLB,43
19037,BDTS,IDH,57
19037,BDTS,AF,50
19037,BDTS,TDL,21
19037,BDTS,FZD,24
19037,BDTS,SKB,28
19037,BDTS,ETW,36
19037,BDTS,BNT,42
19037,BDTS,PHD,53
19037,BDTS,CNB,15
19037,BDTS,ON,17
19037,BDTS,HRN,22
19037,BDTS,ASH,21
19037,BDTS,LC,27
19037,BDTS,BNZ,27
19037,BDTS,GTNR,36
19037,BDTS,BBK,36
19037,BDTS,BUW,42
19037,BDTS,JLD,49
19037,BDTS,CLJ,56
19037,BDTS,GD,37
19037,BDTS,MUR,47
19037,BDTS,MSW,39
19037,BDTS,SNC,42
19037,BDTS,BV,45
19037,BDTS,GAUR,47
19037,BDTS,BST,56
19037,BDTS,KLD,61
19037,BDTS,MHH,51
19037,BDTS,SWA,46
19037,BDTS,GKP,21
19037,BDTS,PPC,30
19037,BDTS,CPJ,40
19037,BDTS,SBZ,30
19037,BDTS,KZA,18
19037,BDTS,PNYA,22
19037,BDTS,BUG,23
19037,BDTS,HIR,36
19037,BDTS,NKE,24
19037,BDTS,BTH,55
19037,BDTS,SGL,49
19037,BDTS,BMKI,55
19037,BDTS,PPA,62
19037,BDTS,CAA,68
19037,BDTS,MAI,72
19037,BDTS,MTR,58
19037,BDTS,MFP,21
19037,BDTS,SPJ,36
19037,BDTS,BJU,20
19037,ADH,BVI,15
19037,ADH,BOR,20
19037,ADH,VAPI,25
19037,ADH,BL,26
19037,ADH,ST,13
19037,ADH,AKV,16
19037,ADH,BRC,16
19037,ADH,DRL,20
19037,ADH,GDA,14
19037,ADH,DHD,19
19037,ADH,MGN,21
19037,ADH,BMI,28
19037,ADH,RTM,16
19037,ADH,KUH,19
19037,ADH,NAD,12
19037,ADH,MEP,14
19037,ADH,VMA,16
19037,ADH,CMU,19
19037,ADH,SVA,21
19037,ADH,SGZ,22
19037,ADH,GOH,24
19037,ADH,BWM,29
19037,ADH,JHW,29
19037,ADH,RMA,29
19037,ADH,MKX,29
19037,ADH,DKNT,28
19037,ADH,KOTA,29
19037,ADH,LKE,36
19037,ADH,IDG,50
19037,ADH,SWM,24
19037,ADH,GGC,27
19037,ADH,SMVJ,28
19037,ADH,HAN,26
19037,ADH,BXN,17
19037,ADH,RBS,36
19037,ADH,FTS,41
19037,ADH,KLB,43
19037,ADH,IDH,57
19037,ADH,AF,50
19037,ADH,TDL,21
19037,ADH,FZD,24
19037,ADH,SKB,28
19037,ADH,ETW,36
19037,ADH,BNT,42
19037,ADH,PHD,53
19037,ADH,CNB,15
19037,ADH,ON,17
19037,ADH,HRN,22
19037,ADH,ASH,21
19037,ADH,LC,27
19037,ADH,BNZ,27
19037,ADH,GTNR,36
19037,ADH,BBK,36
19037,ADH,BUW,42
19037,ADH,JLD,49
19037,ADH,CLJ,56
19037,ADH,GD,37
19037,ADH,MUR,47
19037,ADH,MSW,39
19037,ADH,SNC,42
19037,ADH,BV,45
19037,ADH,GAUR,47
19037,ADH,BST,56
19037,ADH,KLD,61
19037,ADH,MHH,51
19037,ADH,SWA,46
19037,ADH,GKP,21
19037,ADH,PPC,30
19037,ADH,CPJ,40
19037,ADH,SBZ,30
19037,ADH,KZA,18
19037,ADH,PNYA,22
19037,ADH,BUG,23
19037,ADH,HIR,36
19037,ADH,NKE,24
19037,ADH,BTH,55
19037,ADH,SGL,49
19037,ADH,BMKI,55
19037,ADH,PPA,62
19037,ADH,CAA,68
19037,ADH,MAI,72
19037,ADH,MTR,58
19037,ADH,MFP,21
19037,ADH,SPJ,36
19037,ADH,BJU,20
19037,BVI,BOR,20
19037,BVI,VAPI,25
19037,BVI,BL,26
19037,BVI,ST,13
19037,BVI,AKV,16
19037,BVI,BRC,16
19037,BVI,DRL,20
19037,BVI,GDA,14
19037,BVI,DHD,19
19037,BVI,MGN,21
19037,BVI,BMI,28
19037,BVI,RTM,16
19037,BVI,KUH,19
19037,BVI,NAD,12
19037,BVI,MEP,14
19037,BVI,VMA,16
19037,BVI,CMU,19
19037,BVI,SVA,21
19037,BVI,SGZ,22
19037,BVI,GOH,24
19037,BVI,BWM,29
19037,BVI,JHW,29
19037,BVI,RMA,29
19037,BVI,MKX,29
19037,BVI,DKNT,28
19037,BVI,KOTA,29
19037,BVI,LKE,36
19037,BVI,IDG,50
19037,BVI,SWM,24
19037,BVI,GGC,27
19037,BVI,SMVJ,28
19037,BVI,HAN,26
19037,BVI,BXN,17
19037,BVI,RBS,36
19037,BVI,FTS,41
19037,BVI,KLB,43
19037,BVI,IDH,57
19037,BVI,AF,50
19037,BVI,TDL,21
19037,BVI,FZD,24
19037,BVI,SKB,28
19037,BVI,ETW,36
19037,BVI,BNT,42
19037,BVI,PHD,53
19037,BVI,CNB,15
19037,BVI,ON,17
19037,BVI,HRN,22
19037,BVI,ASH,21
19037,BVI,LC,27
19037,BVI,BNZ,27
19037,BVI,GTNR,36
19037,BVI,BBK,36
19037,BVI,BUW,42
19037,BVI,JLD,49
19037,BVI,CLJ,56
19037,BVI,GD,37
19037,BVI,MUR,47
19037,BVI,MSW,39
19037,BVI,SNC,42
19037,BVI,BV,45
19037,BVI,GAUR,47
19037,BVI,BST,56
19037,BVI,KLD,61
19037,BVI,MHH,51
19037,BVI,SWA,46
19037,BVI,GKP,21
19037,BVI,PPC,30
19037,BVI,CPJ,40
19037,BVI,SBZ,30
19037,BVI,KZA,18
19037,BVI,PNYA,22
19037,BVI,BUG,23
19037,BVI,HIR,36
19037,BVI,NKE,24
19037,BVI,BTH,55
19037,BVI,SGL,49
19037,BVI,BMKI,55
19037,BVI,PPA,62
19037,BVI,CAA,68
19037,BVI,MAI,72
19037,BVI,MTR,58
19037,BVI,MFP,21
19037,BVI,SPJ,36
19037,BVI,BJU,20
19037,BOR,VAPI,25
19037,BOR,BL,26
19037,BOR,ST,13
19037,BOR,AKV,16
19037,BOR,BRC,16
19037,BOR,DRL,20
19037,BOR,GDA,14
19037,BOR,DHD,19
19037,BOR,MGN,21
19037,BOR,BMI,28
19037,BOR,RTM,16
19037,BOR,KUH,19
19037,BOR,NAD,12
19037,BOR,MEP,14
19037,BOR,VMA,16
19037,BOR,CMU,19
19037,BOR,SVA,21
19037,BOR,SGZ,22
19037,BOR,GOH,24
19037,BOR,BWM,29
19037,BOR,JHW,29
19037,BOR,RMA,29
19037,BOR,MKX,29
19037,BOR,DKNT,28
19037,BOR,KOTA,29
19037,BOR,LKE,36
19037,BOR,IDG,50
19037,BOR,SWM,24
19037,BOR,GGC,27
19037,BOR,SMVJ,28
19037,BOR,HAN,26
19037,BOR,BXN,17
19037,BOR,RBS,36
19037,BOR,FTS,41
19037,BOR,KLB,43
19037,BOR,IDH,57
19037,BOR,AF,50
19037,BOR,TDL,21
19037,BOR,FZD,24
19037,BOR,SKB,28
19037,BOR,ETW,36
19037,BOR,BNT,42
19037,BOR,PHD,53
19037,BOR,CNB,15
19037,BOR,ON,17
19037,BOR,HRN,22
19037,BOR,ASH,21
19037,BOR,LC,27
19037,BOR,BNZ,27
19037,BOR,GTNR,36
19037,BOR,BBK,36
19037,BOR,BUW,42
19037,BOR,JLD,49
19037,BOR,CLJ,56
19037,BOR,GD,37
19037,BOR,MUR,47
19037,BOR,MSW,39
19037,BOR,SNC,42
19037,BOR,BV,45
19037,BOR,GAUR,47
19037,BOR,BST,56
19037,BOR,KLD,61
19037,BOR,MHH,51
19037,BOR,SWA,46
19037,BOR,GKP,21
19037,BOR,PPC,30
19037,BOR,CPJ,40
19037,BOR,SBZ,30
19037,BOR,KZA,18
19037,BOR,PNYA,22
19037,BOR,BUG,23
19037,BOR,HIR,36
19037,BOR,NKE,24
19037,BOR,BTH,55
19037,BOR,SGL,49
19037,BOR,BMKI,55
19037,BOR,PPA,62
19037,BOR,CAA,68
19037,BOR,MAI,72
19037,BOR,MTR,58
19037,BOR,MFP,21
19037,BOR,SPJ,36
19037,BOR,BJU,20
19037,VAPI,BL,26
19037,VAPI,ST,13
19037,VAPI,AKV,16
19037,VAPI,BRC,16
19037,VAPI,DRL,20
19037,VAPI,GDA,14
19037,VAPI,DHD,19
19037,VAPI,MGN,21
19037,VAPI,BMI,28
19037,VAPI,RTM,16
19037,VAPI,KUH,19
19037,VAPI,NAD,12
19037,VAPI,MEP,14
19037,VAPI,VMA,16
19037,VAPI,CMU,19
19037,VAPI,SVA,21
19037,VAPI,SGZ,22
19037,VAPI,GOH,24
19037,VAPI,BWM,29
19037,VAPI,JHW,29
19037,VAPI,RMA,29
19037,VAPI,MKX,29
19037,VAPI,DKNT,28
19037,VAPI,KOTA,29
19037,VAPI,LKE,36
19037,VAPI,IDG,50
19037,VAPI,SWM,24
19037,VAPI,GGC,27
19037,VAPI,SMVJ,28
19037,VAPI,HAN,26
19037,VAPI,BXN,17
19037,VAPI,RBS,36
19037,VAPI,FTS,41
19037,VAPI,KLB,43
19037,VAPI,IDH,57
19037,VAPI,AF,50
19037,VAPI,TDL,21
19037,VAPI,FZD,24
19037,VAPI,SKB,28
19037,VAPI,ETW,36
19037,VAPI,BNT,42
19037,VAPI,PHD,53
19037,VAPI,CNB,15
19037,VAPI,ON,17
19037,VAPI,HRN,22
19037,VAPI,ASH,21
19037,VAPI,LC,27
19037,VAPI,BNZ,27
19037,VAPI,GTNR,36
19037,VAPI,BBK,36
19037,VAPI,BUW,42
19037,VAPI,JLD,49
19037,VAPI,CLJ,56
19037,VAPI,GD,37
19037,VAPI,MUR,47
19037,VAPI,MSW,39
19037,VAPI,SNC,42
19037,VAPI,BV,45
19037,VAPI,GAUR,47
19037,VAPI,BST,56
19037,VAPI,KLD,61
19037,VAPI,MHH,51
19037,VAPI,SWA,46
19037,VAPI,GKP,21
19037,VAPI,PPC,30
19037,VAPI,CPJ,40
19037,VAPI,SBZ,30
19037,VAPI,KZA,18
19037,VAPI,PNYA,22
19037,VAPI,BUG,23
19037,VAPI,HIR,36
19037,VAPI,NKE,24
19037,VAPI,BTH,55
19037,VAPI,SGL,49
19037,VAPI,BMKI,55
19037,VAPI,PPA,62
19037,VAPI,CAA,68
19037,VAPI,MAI,72
19037,VAPI,MTR,58
19037,VAPI,MFP,21
19037,VAPI,SPJ,36
19037,VAPI,BJU,20
19037,BL,ST,13
19037,BL,AKV,16
19037,BL,BRC,16
19037,BL,DRL,20
19037,BL,GDA,14
19037,BL,DHD,19
19037,BL,MGN,21
19037,BL,BMI,28
19037,BL,RTM,16
19037,BL,KUH,19
19037,BL,NAD,12
19037,BL,MEP,14
19037,BL,VMA,16
19037,BL,CMU,19
19037,BL,SVA,21
19037,BL,SGZ,22
19037,BL,GOH,24
19037,BL,BWM,29
19037,BL,JHW,29
19037,BL,RMA,29
19037,BL,MKX,29
19037,BL,DKNT,28
19037,BL,KOTA,29
19037,BL,LKE,36
19037,BL,IDG,50
19037,BL,SWM,24
19037,BL,GGC,27
19037,BL,SMVJ,28
19037,BL,HAN,26
19037,BL,BXN,17
19037,BL,RBS,36
19037,BL,FTS,41
19037,BL,KLB,43
19037,BL,IDH,57
19037,BL,AF,50
19037,BL,TDL,21
19037,BL,FZD,24
19037,BL,SKB,28
19037,BL,ETW,36
19037,BL,BNT,42
19037,BL,PHD,53
19037,BL,CNB,15
19037,BL,ON,17
19037,BL,HRN,22
19037,BL,ASH,21
19037,BL,LC,27
19037,BL,BNZ,27
19037,BL,GTNR,36
19037,BL,BBK,36
19037,BL,BUW,42
19037,BL,JLD,49
19037,BL,CLJ,56
19037,BL,GD,37
19037,BL,MUR,47
19037,BL,MSW,39
19037,BL,SNC,42
19037,BL,BV,45
19037,BL,GAUR,47
19037,BL,BST,56
19037,BL,KLD,61
19037,BL,MHH,51
19037,BL,SWA,46
19037,BL,GKP,21
19037,BL,PPC,30
19037,BL,CPJ,40
19037,BL,SBZ,30
19037,BL,KZA,18
19037,BL,PNYA,22
19037,BL,BUG,23
19037,BL,HIR,36
19037,BL,NKE,24
19037,BL,BTH,55
19037,BL,SGL,49
19037,BL,BMKI,55
19037,BL,PPA,62
19037,BL,CAA,68
19037,BL,MAI,72
19037,BL,MTR,58
19037,BL,MFP,21
19037,BL,SPJ,36
19037,BL,BJU,20
19037,ST,AKV,16
19037,ST,BRC,16
19037,ST,DRL,20
19037,ST,GDA,14
19037,ST,DHD,19
19037,ST,MGN,21
19037,ST,BMI,28
19037,ST,RTM,16
19037,ST,KUH,19
19037,ST,NAD,12
19037,ST,MEP,14
19037,ST,VMA,16
19037,ST,CMU,19
19037,ST,SVA,21
19037,ST,SGZ,22
19037,ST,GOH,24
19037,ST,BWM,29
19037,ST,JHW,29
19037,ST,RMA,29
19037,ST,MKX,29
19037,ST,DKNT,28
19037,ST,KOTA,29
19037,ST,LKE,36
19037,ST,IDG,50
19037,ST,SWM,24
19037,ST,GGC,27
19037,ST,SMVJ,28
19037,ST,HAN,26
19037,ST,BXN,17
19037,ST,RBS,36
19037,ST,FTS,41
19037,ST,KLB,43
19037,ST,IDH,57
19037,ST,AF,50
19037,ST,TDL,21
19037,ST,FZD,24
19037,ST,SKB,28
19037,ST,ETW,36
19037,ST,BNT,42
19037,ST,PHD,53
19037,ST,CNB,15
19037,ST,ON,17
19037,ST,HRN,22
19037,ST,ASH,21
19037,ST,LC,27
19037,ST,BNZ,27
19037,ST,GTNR,36
19037,ST,BBK,36
19037,ST,BUW,42
19037,ST,JLD,49
19037,ST,CLJ,56
19037,ST,GD,37
19037,ST,MUR,47
19037,ST,MSW,39
19037,ST,SNC,42
19037,ST,BV,45
19037,ST,GAUR,47
19037,ST,BST,56
19037,ST,KLD,61
19037,ST,MHH,51
19037,ST,SWA,46
19037,ST,GKP,21
19037,ST,PPC,30
19037,ST,CPJ,40
19037,ST,SBZ,30
19037,ST,KZA,18
19037,ST,PNYA,22
19037,ST,BUG,23
19037,ST,HIR,36
19037,ST,NKE,24
19037,ST,BTH,55
19037,ST,SGL,49
19037,ST,BMKI,55
19037,ST,PPA,62
19037,ST,CAA,68
19037,ST,MAI,72
19037,ST,MTR,58
19037,ST,MFP,21
19037,ST,SPJ,36
19037,ST,BJU,20
19037,AKV,BRC,16
19037,AKV,DRL,20
19037,AKV,GDA,14
19037,AKV,DHD,19
19037,AKV,MGN,21
19037,AKV,BMI,28
19037,AKV,RTM,16
19037,AKV,KUH,19
19037,AKV,NAD,12
19037,AKV,MEP,14
19037,AKV,VMA,16
19037,AKV,CMU,19
19037,AKV,SVA,21
19037,AKV,SGZ,22
19037,AKV,GOH,24
19037,AKV,BWM,29
19037,AKV,JHW,29
19037,AKV,RMA,29
19037,AKV,MKX,29
19037,AKV,DKNT,28
19037,AKV,KOTA,29
19037,AKV,LKE,36
19037,AKV,IDG,50
19037,AKV,SWM,24
19037,AKV,GGC,27
19037,AKV,SMVJ,28
19037,AKV,HAN,26
19037,AKV,BXN,17
19037,AKV,RBS,36
19037,AKV,FTS,41
19037,AKV,KLB,43
19037,AKV,IDH,57
19037,AKV,AF,50
19037,AKV,TDL,21
19037,AKV,FZD,24
19037,AKV,SKB,28
19037,AKV,ETW,36
19037,AKV,BNT,42
19037,AKV,PHD,53
19037,AKV,CNB,15
19037,AKV,ON,17
19037,AKV,HRN,22
19037,AKV,ASH,21
19037,AKV,LC,27
19037,AKV,BNZ,27
19037,AKV,GTNR,36
19037,AKV,BBK,36
19037,AKV,BUW,42
19037,AKV,JLD,49
19037,AKV,CLJ,56
19037,AKV,GD,37
19037,AKV,MUR,47
19037,AKV,MSW,39
19037,AKV,SNC,42
19037,AKV,BV,45
19037,AKV,GAUR,47
19037,AKV,BST,56
19037,AKV,KLD,61
19037,AKV,MHH,51
19037,AKV,SWA,46
19037,AKV,GKP,21
19037,AKV,PPC,30
19037,AKV,CPJ,40
19037,AKV,SBZ,30
19037,AKV,KZA,18
19037,AKV,PNYA,22
19037,AKV,BUG,23
19037,AKV,HIR,36
19037,AKV,NKE,24
19037,AKV,BTH,55
19037,AKV,SGL,49
19037,AKV,BMKI,55
19037,AKV,PPA,62
19037,AKV,CAA,68
19037,AKV,MAI,72
19037,AKV,MTR,58
19037,AKV,MFP,21
19037,AKV,SPJ,36
19037,AKV,BJU,20
19037,BRC,DRL,20
19037,BRC,GDA,14
19037,BRC,DHD,19
19037,BRC,MGN,21
19037,BRC,BMI,28
19037,BRC,RTM,16
19037,BRC,KUH,19
19037,BRC,NAD,12
19037,BRC,MEP,14
19037,BRC,VMA,16
19037,BRC,CMU,19
19037,BRC,SVA,21
19037,BRC,SGZ,22
19037,BRC,GOH,24
19037,BRC,BWM,29
19037,BRC,JHW,29
19037,BRC,RMA,29
19037,BRC,MKX,29
19037,BRC,DKNT,28
19037,BRC,KOTA,29
19037,BRC,LKE,36
19037,BRC,IDG,50
19037,BRC,SWM,24
19037,BRC,GGC,27
19037,BRC,SMVJ,28
19037,BRC,HAN,26
19037,BRC,BXN,17
19037,BRC,RBS,36
19037,BRC,FTS,41
19037,BRC,KLB,43
19037,BRC,IDH,57
19037,BRC,AF,50
19037,BRC,TDL,21
19037,BRC,FZD,24
19037,BRC,SKB,28
19037,BRC,ETW,36
19037,BRC,BNT,42
19037,BRC,PHD,53
19037,BRC,CNB,15
19037,BRC,ON,17
19037,BRC,HRN,22
19037,BRC,ASH,21
19037,BRC,LC,27
19037,BRC,BNZ,27
19037,BRC,GTNR,36
19037,BRC,BBK,36
19037,BRC,BUW,42
19037,BRC,JLD,49
19037,BRC,CLJ,56
19037,BRC,GD,37
19037,BRC,MUR,47
19037,BRC,MSW,39
19037,BRC,SNC,42
19037,BRC,BV,45
19037,BRC,GAUR,47
19037,BRC,BST,56
19037,BRC,KLD,61
19037,BRC,MHH,51
19037,BRC,SWA,46
19037,BRC,GKP,21
19037,BRC,PPC,30
19037,BRC,CPJ,40
19037,BRC,SBZ,30
19037,BRC,KZA,18
19037,BRC,PNYA,22
19037,BRC,BUG,23
19037,BRC,HIR,36
19037,BRC,NKE,24
19037,BRC,BTH,55
19037,BRC,SGL,49
19037,BRC,BMKI,55
19037,BRC,PPA,62
19037,BRC,CAA,68
19037,BRC,MAI,72
19037,BRC,MTR,58
19037,BRC,MFP,21
19037,BRC,SPJ,36
19037,BRC,BJU,20
19037,DRL,GDA,14
19037,DRL,DHD,19
19037,DRL,MGN,21
19037,DRL,BMI,28
19037,DRL,RTM,16
19037,DRL,KUH,19
19037,DRL,NAD,12
19037,DRL,MEP,14
19037,DRL,VMA,16
19037,DRL,CMU,19
19037,DRL,SVA,21
19037,DRL,SGZ,22
19037,DRL,GOH,24
19037,DRL,BWM,29
19037,DRL,JHW,29
19037,DRL,RMA,29
19037,DRL,MKX,29
19037,DRL,DKNT,28
19037,DRL,KOTA,29
19037,DRL,LKE,36
19037,DRL,IDG,50
19037,DRL,SWM,24
19037,DRL,GGC,27
19037,DRL,SMVJ,28
19037,DRL,HAN,26
19037,DRL,BXN,17
19037,DRL,RBS,36
19037,DRL,FTS,41
19037,DRL,KLB,43
19037,DRL,IDH,57
19037,DRL,AF,50
19037,DRL,TDL,21
19037,DRL,FZD,24
19037,DRL,SKB,28
19037,DRL,ETW,36
19037,DRL,BNT,42
19037,DRL,PHD,53
19037,DRL,CNB,15
19037,DRL,ON,17
19037,DRL,HRN,22
19037,DRL,ASH,21
19037,DRL,LC,27
19037,DRL,BNZ,27
19037,DRL,GTNR,36
19037,DRL,BBK,36
19037,DRL,BUW,42
19037,DRL,JLD,49
19037,DRL,CLJ,56
19037,DRL,GD,37
19037,DRL,MUR,47
19037,DRL,MSW,39
19037,DRL,SNC,42
19037,DRL,BV,45
19037,DRL,GAUR,47
19037,DRL,BST,56
19037,DRL,KLD,61
19037,DRL,MHH,51
19037,DRL,SWA,46
19037,DRL,GKP,21
19037,DRL,PPC,30
19037,DRL,CPJ,40
19037,DRL,SBZ,30
19037,DRL,KZA,18
19037,DRL,PNYA,22
19037,DRL,BUG,23
19037,DRL,HIR,36
19037,DRL,NKE,24
19037,DRL,BTH,55
19037,DRL,SGL,49
19037,DRL,BMKI,55
19037,DRL,PPA,62
19037,DRL,CAA,68
19037,DRL,MAI,72
19037,DRL,MTR,58
19037,DRL,MFP,21
19037,DRL,SPJ,36
19037,DRL,BJU,20
19037,GDA,DHD,19
19037,GDA,MGN,21
19037,GDA,BMI,28
19037,GDA,RTM,16
19037,GDA,KUH,19
19037,GDA,NAD,12
19037,GDA,MEP,14
19037,GDA,VMA,16
19037,GDA,CMU,19
19037,GDA,SVA,21
19037,GDA,SGZ,22
19037,GDA,GOH,24
19037,GDA,BWM,29
19037,GDA,JHW,29
19037,GDA,RMA,29
19037,GDA,MKX,29
19037,GDA,DKNT,28
19037,GDA,KOTA,29
19037,GDA,LKE,36
19037,GDA,IDG,50
19037,GDA,SWM,24
19037,GDA,GGC,27
19037,GDA,SMVJ,28
19037,GDA,HAN,26
19037,GDA,BXN,17
19037,GDA,RBS,36
19037,GDA,FTS,41
19037,GDA,KLB,43
19037,GDA,IDH,57
19037,GDA,AF,50
19037,GDA,TDL,21
19037,GDA,FZD,24
19037,GDA,SKB,28
19037,GDA,ETW,36
19037,GDA,BNT,42
19037,GDA,PHD,53
19037,GDA,CNB,15
19037,GDA,ON,17
19037,GDA,HRN,22
19037,GDA,ASH,21
19037,GDA,LC,27
19037,GDA,BNZ,27
19037,GDA,GTNR,36
19037,GDA,BBK,36
19037,GDA,BUW,42
19037,GDA,JLD,49
19037,GDA,CLJ,56
19037,GDA,GD,37
19037,GDA,MUR,47
19037,GDA,MSW,39
19037,GDA,SNC,42
19037,GDA,BV,45
19037,GDA,GAUR,47
19037,GDA,BST,56
19037,GDA,KLD,61
19037,GDA,MHH,51
19037,GDA,SWA,46
19037,GDA,GKP,21
19037,GDA,PPC,30
19037,GDA,CPJ,40
19037,GDA,SBZ,30
19037,GDA,KZA,18
19037,GDA,PNYA,22
19037,GDA,BUG,23
19037,GDA,HIR,36
19037,GDA,NKE,24
19037,GDA,BTH,55
19037,GDA,SGL,49
19037,GDA,BMKI,55
19037,GDA,PPA,62
19037,GDA,CAA,68
19037,GDA,MAI,72
19037,GDA,MTR,58
19037,GDA,MFP,21
19037,GDA,SPJ,36
19037,GDA,BJU,20
19037,DHD,MGN,21
19037,DHD,BMI,28
19037,DHD,RTM,16
19037,DHD,KUH,19
19037,DHD,NAD,12
19037,DHD,MEP,14
19037,DHD,VMA,16
19037,DHD,CMU,19
19037,DHD,SVA,21
19037,DHD,SGZ,22
19037,DHD,GOH,24
19037,DHD,BWM,29
19037,DHD,JHW,29
19037,DHD,RMA,29
19037,DHD,MKX,29
19037,DHD,DKNT,28
19037,DHD,KOTA,29
19037,DHD,LKE,36
19037,DHD,IDG,50
19037,DHD,SWM,24
19037,DHD,GGC,27
19037,DHD,SMVJ,28
19037,DHD,HAN,26
19037,DHD,BXN,17
19037,DHD,RBS,36
19037,DHD,FTS,41
19037,DHD,KLB,43
19037,DHD,IDH,57
19037,DHD,AF,50
19037,DHD,TDL,21
19037,DHD,FZD,24
19037,DHD,SKB,28
19037,DHD,ETW,36
19037,DHD,BNT,42
19037,DHD,PHD,53
19037,DHD,CNB,15
19037,DHD,ON,17
19037,DHD,HRN,22
19037,DHD,ASH,21
19037,DHD,LC,27
19037,DHD,BNZ,27
19037,DHD,GTNR,36
19037,DHD,BBK,36
19037,DHD,BUW,42
19037,DHD,JLD,49
19037,DHD,CLJ,56
19037,DHD,GD,37
19037,DHD,MUR,47
19037,DHD,MSW,39
19037,DHD,SNC,42
19037,DHD,BV,45
19037,DHD,GAUR,47
19037,DHD,BST,56
19037,DHD,KLD,61
19037,DHD,MHH,51
19037,DHD,SWA,46
19037,DHD,GKP,21
19037,DHD,PPC,30
19037,DHD,CPJ,40
19037,DHD,SBZ,30
19037,DHD,KZA,18
19037,DHD,PNYA,22
19037,DHD,BUG,23
19037,DHD,HIR,36
19037,DHD,NKE,24
19037,DHD,BTH,55
19037,DHD,SGL,49
19037,DHD,BMKI,55
19037,DHD,PPA,62
19037,DHD,CAA,68
19037,DHD,MAI,72
19037,DHD,MTR,58
19037,DHD,MFP,21
19037,DHD,SPJ,36
19037,DHD,BJU,20
19037,MGN,BMI,28
19037,MGN,RTM,16
19037,MGN,KUH,19
19037,MGN,NAD,12
19037,MGN,MEP,14
19037,MGN,VMA,16
19037,MGN,CMU,19
19037,MGN,SVA,21
19037,MGN,SGZ,22
19037,MGN,GOH,24
19037,MGN,BWM,29
19037,MGN,JHW,29
19037,MGN,RMA,29
19037,MGN,MKX,29
19037,MGN,DKNT,28
19037,MGN,KOTA,29
19037,MGN,LKE,36
19037,MGN,IDG,50
19037,MGN,SWM,24
19037,MGN,GGC,27
19037,MGN,SMVJ,28
19037,MGN,HAN,26
19037,MGN,BXN,17
19037,MGN,RBS,36
19037,MGN,FTS,41
19037,MGN,KLB,43
19037,MGN,IDH,57
19037,MGN,AF,50
19037,MGN,TDL,21
19037,MGN,FZD,24
19037,MGN,SKB,28
19037,MGN,ETW,36
19037,MGN,BNT,42
19037,MGN,PHD,53
19037,MGN,CNB,15
19037,MGN,ON,17
19037,MGN,HRN,22
19037,MGN,ASH,21
19037,MGN,LC,27
19037,MGN,BNZ,27
19037,MGN,GTNR,36
19037,MGN,BBK,36
19037,MGN,BUW,42
19037,MGN,JLD,49
19037,MGN,CLJ,56
19037,MGN,GD,37
19037,MGN,MUR,47
19037,MGN,MSW,39
19037,MGN,SNC,42
19037,MGN,BV,45
19037,MGN,GAUR,47
19037,MGN,BST,56
19037,MGN,KLD,61
19037,MGN,MHH,51
19037,MGN,SWA,46
19037,MGN,GKP,21
19037,MGN,PPC,30
19037,MGN,CPJ,40
19037,MGN,SBZ,30
19037,MGN,KZA,18
19037,MGN,PNYA,22
19037,MGN,BUG,23
19037,MGN,HIR,36
19037,MGN,NKE,24
19037,MGN,BTH,55
19037,MGN,SGL,49
19037,MGN,BMKI,55
19037,MGN,PPA,62
19037,MGN,CAA,68
19037,MGN,MAI,72
19037,MGN,MTR,58
19037,MGN,MFP,21
19037,MGN,SPJ,36
19037,MGN,BJU,20
19037,BMI,RTM,16
19037,BMI,KUH,19
19037,BMI,NAD,12
19037,BMI,MEP,14
19037,BMI,VMA,16
19037,BMI,CMU,19
19037,BMI,SVA,21
19037,BMI,SGZ,22
19037,BMI,GOH,24
19037,BMI,BWM,29
19037,BMI,JHW,29
19037,BMI,RMA,29
19037,BMI,MKX,29
19037,BMI,DKNT,28
19037,BMI,KOTA,29
19037,BMI,LKE,36
19037,BMI,IDG,50
19037,BMI,SWM,24
19037,BMI,GGC,27
19037,BMI,SMVJ,28
19037,BMI,HAN,26
19037,BMI,BXN,17
19037,BMI,RBS,36
19037,BMI,FTS,41
19037,BMI,KLB,43
19037,BMI,IDH,57
19037,BMI,AF,50
19037,BMI,TDL,21
19037,BMI,FZD,24
19037,BMI,SKB,28
19037,BMI,ETW,36
19037,BMI,BNT,42
19037,BMI,PHD,53
19037,BMI,CNB,15
19037,BMI,ON,17
19037,BMI,HRN,22
